learning_time,midterm_grade,pass_fail
6.74355,98.42607,-1.00000
6.15806,86.01622,1.00000
5.21480,70.08427,1.00000
5.96588,70.96059,1.00000
2.73155,35.64090,-1.00000
2.23223,69.46359,1.00000
2.12989,45.33780,-1.00000
6.20843,75.88741,1.00000
7.17414,99.94251,-1.00000
8.80274,91.34372,-1.00000
3.98108,74.85500,1.00000
7.89348,81.07279,-1.00000
5.22691,96.34384,1.00000
4.42205,59.00429,1.00000
4.83251,68.25647,1.00000
7.88944,55.65604,1.00000
5.33632,60.85275,1.00000
8.84544,62.52192,-1.00000
2.17753,45.05999,-1.00000
3.91882,54.05851,1.00000
7.22092,83.54552,-1.00000
8.97411,83.67130,-1.00000
8.04029,88.82559,-1.00000
2.88212,76.87302,1.00000
6.06118,60.56145,1.00000
5.73372,47.38591,1.00000
1.03755,50.23055,-1.00000
7.59149,54.65918,1.00000
4.43029,78.59563,1.00000
3.75612,63.53324,1.00000
5.20204,79.66399,1.00000
6.53784,59.34669,1.00000
7.43044,67.46325,1.00000
7.62349,48.44675,1.00000
5.93198,41.60270,1.00000
2.01705,93.72529,1.00000
5.57245,79.20529,1.00000
2.37998,74.87027,1.00000
8.08600,45.17842,1.00000
7.89623,87.09433,-1.00000
3.88949,38.52892,1.00000
7.91021,98.46457,-1.00000
3.72109,51.12892,1.00000
5.13310,46.30886,1.00000
2.06154,35.35856,-1.00000
2.38693,83.54380,1.00000
1.90921,60.75443,-1.00000
8.50374,90.47014,-1.00000
7.57111,54.35176,1.00000
7.19590,75.08708,1.00000
1.51540,80.73886,1.00000
5.94620,41.80459,1.00000
8.33158,52.50985,1.00000
3.07513,95.03609,1.00000
2.83517,54.88016,1.00000
7.24125,69.29209,1.00000
2.00771,39.12220,-1.00000
2.62942,31.02860,-1.00000
7.50634,45.30230,1.00000
4.02093,89.71298,1.00000
8.13920,79.63281,-1.00000
2.32993,60.49009,1.00000
6.06898,59.33691,1.00000
4.08329,43.98016,1.00000
8.93510,40.89863,1.00000
6.02359,73.02010,1.00000
1.57062,94.97821,1.00000
7.42433,52.73506,1.00000
4.04428,80.83397,1.00000
7.27240,57.39361,1.00000
8.83866,67.25613,-1.00000
4.87521,72.43911,1.00000
5.06193,46.66955,1.00000
2.68030,98.10519,1.00000
3.28550,61.32096,1.00000
2.58354,36.76758,-1.00000
3.96808,87.90727,1.00000
3.99760,87.65026,1.00000
2.14342,80.89518,1.00000
3.63913,33.28178,-1.00000
4.14186,75.54560,1.00000
7.32817,95.42784,-1.00000
7.44543,68.03048,1.00000
6.90237,49.96434,1.00000
2.57867,68.74196,1.00000
8.71475,35.80499,1.00000
5.16530,83.68278,1.00000
4.49266,57.41476,1.00000
3.31426,92.55201,1.00000
2.03969,90.99387,1.00000
7.73126,88.87597,-1.00000
6.01798,90.97904,1.00000
8.62676,52.65812,1.00000
7.76911,64.29466,1.00000
2.64682,73.91412,1.00000
4.59448,87.60211,1.00000
3.16576,75.99606,1.00000
5.68105,93.09089,1.00000
1.00465,50.20436,-1.00000
4.80895,42.13973,1.00000
6.56169,91.24823,-1.00000
7.73631,75.44696,-1.00000
2.97209,75.23523,1.00000
1.68348,40.58427,-1.00000
1.74666,43.97738,-1.00000
1.32177,40.57970,-1.00000
2.20812,85.00286,1.00000
1.99380,60.42207,-1.00000
4.78052,44.28294,1.00000
2.32375,46.53389,-1.00000
7.33346,64.94694,1.00000
7.85025,85.94546,-1.00000
7.20671,94.00000,-1.00000
7.51230,85.17896,-1.00000
6.00125,62.79214,1.00000
1.93346,89.79103,1.00000
6.84834,57.79822,1.00000
7.33757,67.40654,1.00000
5.22327,75.05845,1.00000
2.19261,89.24570,1.00000
6.98527,88.01904,-1.00000
8.52081,76.51629,-1.00000
1.90216,50.95067,-1.00000
6.43953,78.03611,1.00000
4.82831,63.58728,1.00000
4.18007,54.94865,1.00000
2.87622,39.53230,-1.00000
2.60545,60.01161,1.00000
4.32841,66.60188,1.00000
3.37434,60.31209,1.00000
3.30830,67.11107,1.00000
8.23548,43.63993,1.00000
3.14483,90.69724,1.00000
5.27539,48.22388,1.00000
3.89790,70.89927,1.00000
4.16234,58.00446,1.00000
2.99126,76.17022,1.00000
8.97477,96.41612,-1.00000
3.87046,55.44724,1.00000
8.68655,53.63158,1.00000
5.22481,50.32674,1.00000
7.21645,50.87561,1.00000
5.17821,66.86780,1.00000
5.77545,43.02627,1.00000
7.04889,65.07461,1.00000
4.47856,39.35163,1.00000
8.58679,63.15044,-1.00000
5.59947,33.37141,1.00000
2.14383,91.61003,1.00000
1.73152,69.54857,1.00000
7.86570,95.54616,-1.00000
4.62595,33.46341,1.00000
4.07819,32.11149,-1.00000
5.59385,83.76140,1.00000
2.97430,50.68360,1.00000
8.07200,35.42123,1.00000
8.58572,75.07706,-1.00000
7.40657,87.30868,-1.00000
5.33280,65.27373,1.00000
6.84962,52.78941,1.00000
8.33122,47.22520,1.00000
7.22440,70.28746,1.00000
4.37697,38.24201,1.00000
1.91924,49.51318,-1.00000
6.21668,78.31725,1.00000
2.95471,55.79359,1.00000
5.09135,87.12994,1.00000
3.86251,62.55962,1.00000
3.57948,34.45323,-1.00000
5.44716,49.50138,1.00000
7.11111,40.68733,1.00000
6.75306,44.83326,1.00000
8.25576,66.17047,-1.00000
7.94043,38.34378,1.00000
6.28883,43.01397,1.00000
8.75052,91.10297,-1.00000
1.56978,97.63969,1.00000
4.87086,84.90432,1.00000
3.64218,80.78199,1.00000
6.42542,68.85596,1.00000
2.67455,95.89052,1.00000
4.12315,69.35080,1.00000
1.55656,67.01865,1.00000
2.35917,67.68124,1.00000
4.37221,44.10132,1.00000
1.46032,70.48237,1.00000
2.05211,52.10583,-1.00000
1.54521,36.23437,-1.00000
8.83157,46.29131,1.00000
5.77867,84.30520,1.00000
2.90651,94.83579,1.00000
3.88069,51.04381,1.00000
5.87609,78.46301,1.00000
3.99998,80.22064,1.00000
2.43116,96.50215,1.00000
3.00116,34.33764,-1.00000
4.47437,30.07896,1.00000
7.70543,99.67502,-1.00000
5.64698,85.76287,1.00000
8.85376,97.60585,-1.00000
7.50147,88.55721,-1.00000
4.42587,88.19853,1.00000
4.59437,92.61093,1.00000
3.50642,83.11790,1.00000
3.87649,77.60023,1.00000
1.93502,77.06034,1.00000
2.96211,72.30850,1.00000
8.18927,50.36612,1.00000
3.28141,31.60643,-1.00000
5.66523,79.00166,1.00000
4.73996,81.02111,1.00000
2.49688,95.43625,1.00000
4.36954,99.20457,1.00000
2.95416,53.55541,1.00000
8.20084,52.93983,1.00000
3.17870,98.08405,1.00000
2.05544,89.09552,1.00000
2.69263,69.89301,1.00000
4.50419,72.48645,1.00000
8.15162,38.36746,1.00000
3.55687,62.44658,1.00000
7.98586,49.45726,1.00000
4.74962,53.52037,1.00000
1.89744,68.33351,1.00000
6.12780,79.51232,1.00000
4.90570,76.39435,1.00000
6.56122,86.72928,1.00000
5.91352,97.17806,-1.00000
2.59083,68.37627,1.00000
4.20143,66.73130,1.00000
8.38837,94.71117,-1.00000
2.83213,88.90107,1.00000
7.46473,50.53067,1.00000
6.80292,43.95385,1.00000
3.44670,35.22348,-1.00000
5.74665,85.77808,1.00000
5.50076,76.66416,1.00000
4.63429,69.35653,1.00000
5.48682,96.21354,1.00000
8.48504,34.90683,1.00000
6.13605,94.53460,-1.00000
7.54454,87.78636,-1.00000
3.61270,44.89658,1.00000
5.27078,42.01812,1.00000
8.86047,53.09459,1.00000
7.50334,98.66134,-1.00000
2.32351,64.27052,1.00000
4.48006,74.81552,1.00000
1.27440,31.54528,-1.00000
2.68907,58.97208,1.00000
2.67860,49.94938,-1.00000
3.15971,97.84013,1.00000
3.41792,60.40162,1.00000
1.60689,55.01786,-1.00000
6.19411,80.30741,1.00000
1.21734,47.98899,-1.00000
4.66526,88.76768,1.00000
2.46571,80.29373,1.00000
2.40295,30.60538,-1.00000
5.82010,98.68469,-1.00000
5.23312,79.69114,1.00000
6.10386,70.69791,1.00000
1.59958,72.49913,1.00000
6.20150,72.35306,1.00000
8.74295,30.90342,1.00000
6.84882,88.31512,-1.00000
4.27880,72.16631,1.00000
1.52704,55.92378,-1.00000
6.96737,98.51500,-1.00000
7.31786,60.14339,1.00000
7.76511,43.07606,1.00000
5.02007,85.31510,1.00000
2.67442,39.06404,-1.00000
3.45250,85.11502,1.00000
1.01862,74.95020,1.00000
6.92908,75.44743,1.00000
5.27707,76.89943,1.00000
6.97439,82.79856,-1.00000
2.20457,84.97340,1.00000
7.78287,85.80463,-1.00000
1.71209,75.67433,1.00000
7.56965,80.95435,-1.00000
7.34549,33.22455,1.00000
2.05540,37.44220,-1.00000
1.67447,35.31926,-1.00000
7.21231,59.72985,1.00000
5.93525,53.23839,1.00000
2.54543,64.48932,1.00000
3.19408,92.61564,1.00000
2.71498,69.83398,1.00000
5.84511,86.31637,1.00000
8.83430,87.26919,-1.00000
4.57247,97.57980,1.00000
1.34762,62.98801,-1.00000
7.92682,67.38184,1.00000
2.06770,62.22924,1.00000
7.03739,86.66957,-1.00000
6.08926,62.84368,1.00000
7.42678,41.24510,1.00000
1.73171,47.46557,-1.00000
3.42432,69.65555,1.00000
2.45626,30.65215,-1.00000
3.52991,99.01782,1.00000
1.39013,82.55242,1.00000
2.97837,80.02783,1.00000
6.57857,81.92562,1.00000
6.46941,87.21870,1.00000
8.67504,32.35108,1.00000
2.80053,58.73349,1.00000
5.72446,33.30598,1.00000
5.39125,52.21730,1.00000
6.01724,64.03780,1.00000
4.09893,65.01914,1.00000
8.35198,87.70753,-1.00000
1.16849,73.23815,1.00000
2.72472,55.67208,1.00000
2.33686,87.74203,1.00000
4.26950,55.76710,1.00000
2.82571,74.47163,1.00000
2.36906,67.74110,1.00000
2.02240,56.40885,-1.00000
5.99725,84.57379,1.00000
6.62151,87.97864,-1.00000
2.35108,64.91682,1.00000
8.56876,98.34319,-1.00000
4.88270,36.74917,1.00000
4.57581,63.23110,1.00000
3.64960,45.40264,1.00000
3.98461,57.78893,1.00000
1.80175,34.43933,-1.00000
7.11539,97.21238,-1.00000
7.80397,96.96958,-1.00000
3.26664,97.83992,1.00000
6.13471,83.59802,1.00000
5.38890,66.10226,1.00000
3.37669,53.93899,1.00000
2.76335,61.24307,1.00000
6.63537,80.86584,1.00000
3.26748,51.76266,1.00000
8.85209,75.02579,-1.00000
1.39991,66.65272,-1.00000
8.15431,47.10917,1.00000
6.85163,46.56349,1.00000
8.60210,79.86205,-1.00000
8.33276,93.39933,-1.00000
2.57601,69.38776,1.00000
6.95825,96.06681,-1.00000
2.90786,62.95307,1.00000
4.07042,77.95995,1.00000
5.55716,86.16446,1.00000
2.12600,53.28420,-1.00000
5.21469,90.41522,1.00000
5.92860,49.90553,1.00000
1.18020,60.60669,-1.00000
1.02636,92.46195,1.00000
6.00416,37.54668,1.00000
5.25193,67.41400,1.00000
1.65033,54.21047,-1.00000
5.62520,67.16791,1.00000
8.44001,91.10307,-1.00000
4.99922,40.06515,1.00000
6.28293,80.09699,1.00000
8.69908,33.27977,1.00000
4.41919,53.65535,1.00000
4.35094,69.87555,1.00000
1.44633,30.36921,-1.00000
2.35574,96.82567,1.00000
4.16446,33.40470,1.00000
1.44873,76.50555,1.00000
6.44084,43.41446,1.00000
4.10838,60.16913,1.00000
5.81911,98.00751,-1.00000
8.38279,44.13627,1.00000
8.18236,66.06431,1.00000
3.05636,51.88219,1.00000
5.68398,54.81662,1.00000
1.63369,92.58966,1.00000
2.23672,42.39828,-1.00000
6.99657,49.10351,1.00000
8.11882,65.72143,1.00000
6.41532,97.23074,-1.00000
2.17983,69.06913,1.00000
3.65708,99.58638,1.00000
6.86216,82.21382,1.00000
5.22533,57.80790,1.00000
6.20332,54.85684,1.00000
4.69829,47.07245,1.00000
2.44526,75.86170,1.00000
7.39415,74.00464,1.00000
4.65048,96.67247,1.00000
6.13759,73.04459,1.00000
3.67498,63.63555,1.00000
4.00923,38.72851,1.00000
5.83777,64.24225,1.00000
1.24389,34.19758,-1.00000
8.81972,34.62113,1.00000
5.59271,44.32028,1.00000
7.13066,67.19896,1.00000
8.57272,49.41120,1.00000
6.70619,62.52695,1.00000
7.42132,60.27144,1.00000
5.10036,90.87976,1.00000
3.10785,77.04188,1.00000
1.35932,61.17198,-1.00000
7.97885,34.16867,1.00000
7.50008,65.82880,1.00000
8.31013,80.79115,-1.00000
1.28164,91.85880,1.00000
3.28575,95.84416,1.00000
6.92903,78.39472,1.00000
3.60292,82.17966,1.00000
3.46592,79.50223,1.00000
5.10280,46.98412,1.00000
7.19078,84.30023,-1.00000
5.53325,81.08478,1.00000
6.23828,73.88335,1.00000
5.90991,99.68164,-1.00000
3.24276,67.42367,1.00000
5.15463,35.64871,1.00000
1.37434,37.30950,-1.00000
7.26682,42.74371,1.00000
7.74966,70.84972,1.00000
6.10870,56.13384,1.00000
1.39661,82.20594,1.00000
6.65923,95.17431,-1.00000
8.92127,59.98306,-1.00000
1.47216,58.92259,-1.00000
7.56795,33.90470,1.00000
5.32725,84.79549,1.00000
2.43398,98.88308,1.00000
2.17026,90.13022,1.00000
8.76137,66.47565,-1.00000
3.87405,42.13036,1.00000
8.94131,84.60572,-1.00000
6.98489,37.51508,1.00000
6.78460,83.55076,1.00000
8.80228,44.66016,1.00000
6.76169,97.24739,-1.00000
5.87217,58.32533,1.00000
8.87339,88.54353,-1.00000
3.54239,56.17975,1.00000
6.24097,57.88747,1.00000
5.78091,56.32900,1.00000
8.12531,39.59293,1.00000
1.62602,92.25114,1.00000
1.03142,78.82633,1.00000
7.23452,93.88627,-1.00000
2.32988,66.96779,1.00000
4.51949,54.80006,1.00000
3.21468,80.83028,1.00000
4.45302,83.53413,1.00000
4.84465,83.27702,1.00000
5.18855,90.44042,1.00000
5.23474,53.37800,1.00000
6.47164,74.07567,1.00000
7.83750,61.83977,1.00000
4.44001,73.52157,1.00000
8.66098,73.40043,-1.00000
7.29190,53.97580,1.00000
2.98682,98.32010,1.00000
8.88515,54.62542,1.00000
5.21083,55.56640,1.00000
6.37707,87.40305,1.00000
5.81033,92.84969,1.00000
7.00126,75.86782,1.00000
3.56798,83.89076,1.00000
1.33993,46.55991,-1.00000
1.39497,84.92174,1.00000
6.20669,57.80449,1.00000
6.18885,69.28057,1.00000
7.95280,86.29449,-1.00000
8.26671,85.67888,-1.00000
1.70202,95.09656,1.00000
2.91609,35.93838,-1.00000
6.70001,54.78680,1.00000
6.71446,97.41122,-1.00000
8.67436,78.64813,-1.00000
3.32341,65.03527,1.00000
3.14431,74.38824,1.00000
5.51993,46.28203,1.00000
6.59040,80.80973,1.00000
8.33792,37.23527,1.00000
4.75013,41.42790,1.00000
4.96169,51.49345,1.00000
2.68379,52.93752,1.00000
4.80066,59.81473,1.00000
6.68924,96.94033,-1.00000
2.90226,30.51407,-1.00000
8.52156,96.88692,-1.00000
6.46189,34.96276,1.00000
3.10842,85.90254,1.00000
8.22722,88.44766,-1.00000
2.44016,47.52169,-1.00000
4.79142,35.25183,1.00000
8.99020,91.08241,-1.00000
8.50994,82.19979,-1.00000
3.43035,40.67881,-1.00000
6.03177,76.53885,1.00000
2.14295,78.82124,1.00000
7.94629,76.51277,-1.00000
2.79622,93.24585,1.00000
2.53506,87.07995,1.00000
8.34948,71.10950,-1.00000
4.87280,84.66834,1.00000
4.89700,37.01274,1.00000
2.28403,30.50286,-1.00000
7.53995,66.63119,1.00000
6.52755,36.67833,1.00000
5.22341,87.63687,1.00000
5.20208,88.19254,1.00000
6.86002,58.61467,1.00000
4.56658,92.92210,1.00000
4.04686,82.24626,1.00000
1.36749,42.31041,-1.00000
1.01781,85.13975,1.00000
3.59347,68.15659,1.00000
5.80680,90.75895,1.00000
2.42674,95.48913,1.00000
8.83877,62.29168,-1.00000
6.57971,99.52713,-1.00000
5.64828,88.74624,1.00000
4.35528,32.49098,1.00000
7.31354,83.20508,-1.00000
4.19643,65.29993,1.00000
3.91534,37.99194,1.00000
1.60157,58.91783,-1.00000
2.47881,89.82340,1.00000
8.11479,66.89467,1.00000
3.45944,50.97574,1.00000
3.66678,91.47239,1.00000
6.15020,39.97714,1.00000
4.38267,49.61798,1.00000
1.66240,48.84700,-1.00000
2.54688,53.58464,1.00000
4.21235,89.84895,1.00000
7.82729,49.36064,1.00000
3.52313,77.83033,1.00000
6.27653,65.97183,1.00000
2.33832,51.21177,-1.00000
2.93990,99.31863,1.00000
8.12813,52.07107,1.00000
4.77842,91.38659,1.00000
1.45192,43.19718,-1.00000
1.33600,49.50379,-1.00000
6.45001,41.97694,1.00000
3.29844,99.31428,1.00000
7.87030,76.02807,-1.00000
2.68683,89.58399,1.00000
2.10004,33.01396,-1.00000
1.94312,57.13384,-1.00000
2.73615,88.84634,1.00000
7.84340,99.85592,-1.00000
1.95272,89.32953,1.00000
8.05840,62.12684,1.00000
2.88042,83.11294,1.00000
4.21185,56.72497,1.00000
3.24250,72.58738,1.00000
1.90196,79.75379,1.00000
7.65070,66.90739,1.00000
5.16824,37.54087,1.00000
4.07025,56.93608,1.00000
4.33578,48.84416,1.00000
5.05251,43.69794,1.00000
3.31562,93.17303,1.00000
1.65933,31.46836,-1.00000
3.65553,70.48691,1.00000
8.72434,32.13149,1.00000
8.17571,65.90956,1.00000
7.01850,77.08468,1.00000
5.94503,60.69219,1.00000
1.25963,94.25440,1.00000
8.63275,79.54128,-1.00000
8.65088,77.07483,-1.00000
7.09168,76.74318,1.00000
7.92972,62.19927,1.00000
5.31922,72.01591,1.00000
2.26474,89.33172,1.00000
3.20508,63.61024,1.00000
2.64810,36.05861,-1.00000
1.80579,88.70270,1.00000
2.11346,98.36012,1.00000
7.77820,41.31923,1.00000
1.73411,56.69508,-1.00000
1.50242,53.36904,-1.00000
4.14632,64.63630,1.00000
1.07410,85.92159,1.00000
4.56202,48.64784,1.00000
7.95215,86.03951,-1.00000
4.48009,90.86019,1.00000
6.04855,96.89096,-1.00000
6.66915,77.46304,1.00000
3.38185,36.70471,-1.00000
6.18785,72.41323,1.00000
6.39333,63.79003,1.00000
2.23847,47.40951,-1.00000
3.41661,40.17927,-1.00000
1.63206,49.94384,-1.00000
2.07290,69.03167,1.00000
7.02465,60.12168,1.00000
3.39365,96.00719,1.00000
3.39113,54.33678,1.00000
7.47913,55.03496,1.00000
3.73033,87.79962,1.00000
3.49567,36.62424,-1.00000
8.50690,66.92274,-1.00000
4.14406,82.45415,1.00000
1.45445,73.72839,1.00000
3.56785,63.88419,1.00000
3.94266,35.57431,1.00000
1.99863,57.92078,-1.00000
2.41121,96.08284,1.00000
7.22079,82.30879,-1.00000
3.82673,66.16540,1.00000
6.21673,39.03085,1.00000
4.14386,80.66459,1.00000
2.46107,94.42290,1.00000
7.99907,30.31173,1.00000
2.87627,60.68184,1.00000
2.70919,97.70065,1.00000
5.77130,39.56739,1.00000
6.78110,32.35275,1.00000
8.70557,92.97334,-1.00000
2.88280,43.72289,-1.00000
2.34295,62.28047,1.00000
8.48232,69.53268,-1.00000
1.46119,33.56958,-1.00000
2.91387,81.53014,1.00000
1.46600,60.70356,-1.00000
1.80556,46.42739,-1.00000
8.98537,88.20564,-1.00000
3.76573,57.28806,1.00000
8.25397,94.94517,-1.00000
8.07886,73.81916,-1.00000
3.06990,71.95640,1.00000
8.46579,90.81689,-1.00000
4.58799,71.92664,1.00000
3.45539,86.51596,1.00000
1.56113,66.34587,-1.00000
8.95454,64.64641,-1.00000
3.22351,53.63215,1.00000
5.12522,50.47110,1.00000
4.06002,41.53648,1.00000
5.99304,45.66690,1.00000
4.45619,41.13733,1.00000
5.52852,91.58514,1.00000
1.61180,74.08903,1.00000
2.99111,45.87904,-1.00000
8.52080,36.70041,1.00000
4.81162,72.19238,1.00000
1.57769,88.85385,1.00000
7.70311,40.11412,1.00000
7.54209,65.06931,1.00000
4.18463,31.43222,-1.00000
6.21885,79.49521,1.00000
6.95537,81.67379,1.00000
2.29893,57.17260,1.00000
1.42350,80.04259,1.00000
6.65448,95.21011,-1.00000
7.49501,72.58520,1.00000
8.80957,39.59988,1.00000
2.81381,92.37522,1.00000
5.67119,56.84126,1.00000
5.91432,34.46781,1.00000
7.86900,96.87142,-1.00000
2.82839,48.73473,-1.00000
3.71055,35.64079,-1.00000
5.71683,42.64152,1.00000
7.35650,43.70443,1.00000
2.48235,38.96354,-1.00000
2.56894,40.32670,-1.00000
5.59053,74.89938,1.00000
7.42212,62.44109,1.00000
3.45671,31.69316,-1.00000
8.86853,44.15052,1.00000
8.92497,61.43808,-1.00000
1.02122,81.61919,1.00000
5.63589,92.97060,1.00000
7.97254,79.78227,-1.00000
3.32681,53.17678,1.00000
4.19735,85.80396,1.00000
2.88024,76.09904,1.00000
3.76157,39.58325,1.00000
1.80081,74.92057,1.00000
5.77996,68.03226,1.00000
6.05041,76.57623,1.00000
5.25322,99.25665,1.00000
3.61268,52.63655,1.00000
1.56679,77.34503,1.00000
6.45369,97.70390,-1.00000
6.83881,74.80637,1.00000
1.98413,77.81223,1.00000
5.76718,38.26255,1.00000
6.50206,46.40449,1.00000
2.61364,83.57279,1.00000
8.40196,88.58771,-1.00000
2.17672,77.75791,1.00000
1.34949,45.94765,-1.00000
7.02277,82.73559,-1.00000
4.85367,56.96951,1.00000
5.33162,38.72614,1.00000
3.26370,95.02406,1.00000
4.56503,47.69405,1.00000
8.51998,61.49350,1.00000
7.23786,40.21964,1.00000
6.51748,73.22797,1.00000
3.65791,56.83690,1.00000
6.25720,40.62137,1.00000
2.29498,72.37808,1.00000
1.90070,48.25348,-1.00000
2.53082,87.67323,1.00000
4.62375,38.95981,1.00000
2.16230,76.06055,1.00000
4.16857,47.58120,1.00000
8.59153,94.37430,-1.00000
7.90049,47.49315,1.00000
5.56668,31.40032,1.00000
3.45184,56.03018,1.00000
5.44114,71.19130,1.00000
2.52712,33.93306,-1.00000
5.23339,69.77099,1.00000
1.79531,47.20199,-1.00000
3.31073,63.67507,1.00000
1.97843,47.74027,-1.00000
5.77176,91.41771,1.00000
2.48082,33.29404,-1.00000
7.05746,58.46058,1.00000
6.47760,42.45794,1.00000
4.31343,96.90959,1.00000
4.27632,95.85691,1.00000
5.50138,39.00256,1.00000
8.17281,32.20220,1.00000
1.46123,55.33764,-1.00000
6.44785,46.14622,1.00000
2.72487,73.69790,1.00000
6.92777,57.40329,1.00000
7.69361,36.66979,1.00000
5.84003,73.78394,1.00000
1.38849,33.09318,-1.00000
1.28780,67.94918,-1.00000
5.53726,55.35419,1.00000
7.40187,83.16581,-1.00000
4.31721,52.12071,1.00000
4.74692,69.75859,1.00000
6.63191,40.89799,1.00000
4.83724,41.68006,1.00000
3.34770,39.69541,-1.00000
4.78416,88.04164,1.00000
3.46716,67.76480,1.00000
4.36150,65.96031,1.00000
8.36064,79.16138,-1.00000
8.87001,78.54530,-1.00000
3.24697,87.10953,1.00000
4.66433,41.79270,1.00000
6.08028,87.97598,1.00000
8.40289,97.95177,-1.00000
4.29477,36.04235,1.00000
2.62922,96.82533,1.00000
8.24024,78.30834,-1.00000
4.23561,67.56182,1.00000
2.25456,53.19367,-1.00000
6.26141,39.60600,1.00000
1.31103,35.00974,-1.00000
6.95010,62.24602,1.00000
6.08132,47.83607,1.00000
1.92248,70.15043,1.00000
4.12636,57.51330,1.00000
6.80355,30.11229,1.00000
1.51796,78.48496,1.00000
3.12129,53.89071,1.00000
2.91207,34.78231,-1.00000
4.33116,35.96164,1.00000
7.77030,82.17116,-1.00000
7.01992,40.17006,1.00000
3.59974,84.91473,1.00000
2.32468,74.96792,1.00000
8.32096,76.60254,-1.00000
7.71221,57.32753,1.00000
6.91777,66.15404,1.00000
5.48937,89.09830,1.00000
2.43341,53.56492,-1.00000
8.44177,42.46392,1.00000
8.73809,56.11934,1.00000
4.86546,60.27167,1.00000
8.50580,75.80989,-1.00000
8.62675,76.54797,-1.00000
1.88256,41.15473,-1.00000
4.23824,71.73122,1.00000
6.03097,47.69812,1.00000
5.72060,30.51275,1.00000
8.38282,33.97191,1.00000
1.94707,90.32486,1.00000
6.51785,89.69294,-1.00000
1.09621,43.08618,-1.00000
7.94902,33.65159,1.00000
3.34382,98.16015,1.00000
2.26769,38.46569,-1.00000
5.25303,43.75867,1.00000
8.51147,76.46776,-1.00000
3.97306,60.18607,1.00000
2.95061,94.46249,1.00000
7.50672,56.54912,1.00000
6.19846,85.54304,1.00000
3.41408,46.13810,1.00000
6.91520,91.12656,-1.00000
3.03932,52.95091,1.00000
5.73098,35.36874,1.00000
3.95920,33.59415,-1.00000
6.62384,47.27992,1.00000
1.34906,67.87812,-1.00000
3.32663,93.21416,1.00000
4.65103,89.28215,1.00000
5.83888,45.69535,1.00000
6.22157,34.47198,1.00000
4.51810,34.24261,1.00000
3.87994,75.96960,1.00000
3.75030,89.78818,1.00000
2.52859,39.67696,-1.00000
2.12330,67.99469,1.00000
1.49865,62.95453,-1.00000
6.56024,53.22312,1.00000
7.70666,52.74417,1.00000
6.61761,98.12696,-1.00000
2.12448,85.01733,1.00000
1.25143,87.25761,1.00000
2.77477,70.18024,1.00000
1.01947,98.18035,1.00000
2.33808,34.32725,-1.00000
7.06110,59.69348,1.00000
1.19977,83.37742,1.00000
4.84677,44.47616,1.00000
1.09606,96.78543,1.00000
7.28241,83.51040,-1.00000
3.65544,45.47711,1.00000
1.00595,98.65818,1.00000
2.57619,38.52296,-1.00000
7.63509,89.20055,-1.00000
1.19931,56.90760,-1.00000
8.11022,51.66656,1.00000
5.22902,65.79457,1.00000
2.66921,83.59020,1.00000
8.13959,45.93557,1.00000
1.04703,78.83912,1.00000
2.17691,61.57566,1.00000
1.72270,35.50993,-1.00000
8.66357,43.27235,1.00000
5.54204,89.58077,1.00000
4.01417,82.97374,1.00000
1.28930,44.29816,-1.00000
2.85466,57.82484,1.00000
3.78260,39.10461,1.00000
3.68175,66.34775,1.00000
4.65707,91.76264,1.00000
5.49401,67.59133,1.00000
5.86512,66.62156,1.00000
7.46597,70.19491,1.00000
6.12520,70.05365,1.00000
8.34951,72.90334,-1.00000
1.65781,59.50401,-1.00000
8.46130,87.15136,-1.00000
3.94971,92.37772,1.00000
8.04349,30.96480,1.00000
6.50728,80.38267,1.00000
8.86526,84.41145,-1.00000
7.42234,31.48001,1.00000
8.78463,99.87777,-1.00000
4.83928,94.23432,1.00000
6.20900,37.06532,1.00000
2.99640,77.24469,1.00000
4.79021,40.32062,1.00000
5.61908,40.39450,1.00000
1.74701,31.25422,-1.00000
7.34992,94.03090,-1.00000
7.16656,70.78920,1.00000
5.61581,34.41059,1.00000
6.53776,50.56957,1.00000
3.73601,39.83320,1.00000
6.57180,89.38233,-1.00000
3.85584,70.99391,1.00000
6.13902,98.67333,-1.00000
1.31825,85.39951,1.00000
6.01876,30.09143,1.00000
4.01990,92.97394,1.00000
1.43244,78.78426,1.00000
1.37761,61.40543,-1.00000
6.05834,38.30724,1.00000
3.21208,63.86150,1.00000
5.08741,95.09219,1.00000
4.12919,83.19893,1.00000
7.17576,98.71804,-1.00000
6.61021,94.87460,-1.00000
3.69422,77.97436,1.00000
4.60918,84.74837,1.00000
6.51980,32.12398,1.00000
2.88433,88.57713,1.00000
1.71002,99.84011,1.00000
1.47795,59.36584,-1.00000
7.27354,63.14303,1.00000
5.87812,34.94321,1.00000
3.88539,79.81077,1.00000
7.07641,34.38014,1.00000
2.68396,84.32568,1.00000
3.59023,99.97572,1.00000
4.74561,95.59380,1.00000
1.77506,61.41892,-1.00000
1.78850,55.59766,-1.00000
4.76853,34.58608,1.00000
4.93777,41.06291,1.00000
4.17148,87.55809,1.00000
4.18221,93.75081,1.00000
8.99469,99.89687,-1.00000
6.97623,70.73236,1.00000
5.53435,57.13746,1.00000
6.47300,96.27096,-1.00000
8.01302,43.56721,1.00000
8.24522,36.78317,1.00000
